id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,business_hours,source,latitude,longitude,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_temp_closed,attributes.menu_url,attributes.open24_hours,attributes.waitlist_reservation,price
B70iTJjcPkuYn8ouUewWgw,gusto-101-toronto,Gusto 101,https://s3-media4.fl.yelpcdn.com/bphoto/nVqA7kB5QuXBWX8Nq9-nQQ/o.jpg,False,https://www.yelp.com/biz/gusto-101-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,1197,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,[],+14165049669,+1 416-504-9669,2107.5411319869536,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.645002131066,-79.400309337027,101 Portland Street,,,Toronto,M5V 2N3,CA,ON,"['101 Portland Street', 'Toronto, ON M5V 2N3', 'Canada']",,,,,$$
0tA-dLoTEJRMi1Sv9RtBVA,paradise-grotto-toronto,Paradise Grotto,https://s3-media3.fl.yelpcdn.com/bphoto/i5fKIcNtaanhn8wVQy8wwg/o.jpg,False,https://www.yelp.com/biz/paradise-grotto-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,8,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,[],,,1220.3588968180297,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1400', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1400', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.648053177358186,-79.39008610206244,270 Adelaide St W,Unit 101,,Toronto,M5V 2E2,CA,ON,"['270 Adelaide St W', 'Unit 101', 'Toronto, ON M5V 2E2', 'Canada']",,,,,
-ZXrJ65fAqIMYo98yzDkrw,adobar-toronto-3,Adobar,https://s3-media1.fl.yelpcdn.com/bphoto/kf9OQSylza5eVLVoKhP4Vg/o.jpg,False,https://www.yelp.com/biz/adobar-toronto-3?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,5,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",5.0,[],,,508.29502323774824,[],Yelp,43.653236,-79.376716,43.6573225,-79.3738846,200 Dundas Street E,,,Toronto,M5A 1Z4,CA,ON,"['200 Dundas Street E', 'Toronto, ON M5A 1Z4', 'Canada']",,,,,
uPa5hrWmHm0n1l4MSyVMGQ,aloette-toronto-3,Aloette,https://s3-media1.fl.yelpcdn.com/bphoto/iQRskCyM2unpws8NVuXbag/o.jpg,False,https://www.yelp.com/biz/aloette-toronto-3?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,340,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'diners', 'title': 'Diners'}]",4.4,[],+14162603444,+1 416-260-3444,1633.5561085658924,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.64855831176563,-79.395963,163 Spadina Avenue,1st Floor,,Toronto,M5V 2L6,CA,ON,"['163 Spadina Avenue', '1st Floor', 'Toronto, ON M5V 2L6', 'Canada']",,,,,$$$
zyMA-dJXpaTUVzeiHH3A3w,miss-likklemores-toronto,Miss Likklemore's,https://s3-media1.fl.yelpcdn.com/bphoto/trwxGh5j0-UnV-oeBMNntg/o.jpg,False,https://www.yelp.com/biz/miss-likklemores-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,29,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],+16474848789,+1 647-484-8789,1749.8965525803512,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.64511981042632,-79.39534954726696,433 King Street W,,,Toronto,M5V 3M4,CA,ON,"['433 King Street W', 'Toronto, ON M5V 3M4', 'Canada']",,https://misslikklemores.com/menu/,,,
EFtcnxiOw-zSdC897RBAzw,playa-cabana-toronto-5,Playa Cabana,https://s3-media1.fl.yelpcdn.com/bphoto/yrixnidSyQDEL-u_P8NdrA/o.jpg,False,https://www.yelp.com/biz/playa-cabana-toronto-5?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,8,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,[],+14165194886,+1 416-519-4886,534.4085374216575,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.64857,-79.37518,36 Wellington Street E,,,Toronto,M5E 1C6,CA,ON,"['36 Wellington Street E', 'Toronto, ON M5E 1C6', 'Canada']",,,,,
ONCQS_-UjcHa_J4ueZG1Hw,haidilao-hot-pot-toronto-3,Haidilao Hot Pot,https://s3-media4.fl.yelpcdn.com/bphoto/c_d12mFO8xiA-f0C8I3bfA/o.jpg,False,https://www.yelp.com/biz/haidilao-hot-pot-toronto-3?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,63,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.8,['restaurant_reservation'],+14377781068,+1 437-778-1068,295.373806961202,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.65463277110709,-79.37983890331797,237 Yonge Street,,,Toronto,M5B 1N8,CA,ON,"['237 Yonge Street', 'Toronto, ON M5B 1N8', 'Canada']",,,,True,
fQwB9Z98YEhkJit7c3z51A,the-carbon-bar-toronto,The Carbon Bar,https://s3-media1.fl.yelpcdn.com/bphoto/L0x54qVdHfMJoIgVslOubQ/o.jpg,False,https://www.yelp.com/biz/the-carbon-bar-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,434,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",3.9,[],+14169477000,+1 416-947-7000,149.61980212285033,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.653088,-79.374829,99 Queen Street East,,,Toronto,M5C 1S2,CA,ON,"['99 Queen Street East', 'Toronto, ON M5C 1S2', 'Canada']",,http://thecarbonbar.ca/menus,,,$$$
lwYtNxviXQMP0k8ucLfaWQ,edna-vita-toronto,Edna + Vita,https://s3-media1.fl.yelpcdn.com/bphoto/ot2yoQ8BIU1zqIoWEvIshA/o.jpg,False,https://www.yelp.com/biz/edna-vita-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,8,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.8,[],+14375626099,+1 437-562-6099,632.9941771845093,[],Yelp,43.653236,-79.376716,43.64940455,-79.38289144,77 Adelaide St W,,,Toronto,M5H 1P9,CA,ON,"['77 Adelaide St W', 'Toronto, ON M5H 1P9', 'Canada']",,,,,
dN-Uy9sv9r5o_F3EgTTPHA,one-eyed-jack-toronto-toronto,One Eyed Jack - Toronto,https://s3-media1.fl.yelpcdn.com/bphoto/iew7kF2R7GYoZ4MLWvZC4w/o.jpg,False,https://www.yelp.com/biz/one-eyed-jack-toronto-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,7,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.3,[],+14169539300,+1 416-953-9300,1380.7178270801644,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.6485946,-79.39263319999999,287 Richmond Street West,,,Toronto,M5V 1X1,CA,ON,"['287 Richmond Street West', 'Toronto, ON M5V 1X1', 'Canada']",,https://www.oneeyedjackpub.com/torontomenu,,,
O-uIEuv7JLUHajkemx_sVw,beerbistro-toronto-3,Beerbistro,https://s3-media3.fl.yelpcdn.com/bphoto/nYvWzqmOqEEjAwWyW8BQ7w/o.jpg,False,https://www.yelp.com/biz/beerbistro-toronto-3?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,688,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.9,[],+14168619872,+1 416-861-9872,400.04159247424565,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.649628,-79.377165,18 King Street E,,,Toronto,M5C 1C4,CA,ON,"['18 King Street E', 'Toronto, ON M5C 1C4', 'Canada']",,https://www.beerbistro.com/dine-in-menu,,,$$
TvuuHpean6L6vqFucWcSKQ,cafe-landwer-front-toronto,Cafe Landwer- Front,https://s3-media3.fl.yelpcdn.com/bphoto/RtPb7tf6sQ1Z6naWe1y03A/o.jpg,False,https://www.yelp.com/biz/cafe-landwer-front-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,7,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.9,['restaurant_reservation'],,,633.1013048352198,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.64756210772639,-79.37606147192145,33 Yonge Street,,,Toronto,M5E 0A9,CA,ON,"['33 Yonge Street', 'Toronto, ON M5E 0A9', 'Canada']",,https://www.landwer.ca/wp-content/uploads/2024/03/Breakfast-Menu_Feb-22_web_approved.pdf,,True,
Zv107xQJR41VWPtfOXyzyg,horangee-sikdang-toronto,Horangee Sikdang,https://s3-media4.fl.yelpcdn.com/bphoto/7Snuvz9F6Gx8VnhNJYpszg/o.jpg,False,https://www.yelp.com/biz/horangee-sikdang-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,68,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,[],,,946.3747857480645,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.660605,-79.38260199999999,431 Yonge Street,,,Toronto,M2M 2V3,CA,ON,"['431 Yonge Street', 'Toronto, ON M2M 2V3', 'Canada']",,,,,
Sk0Ycurq7D083Qs8x65b_Q,george-restaurant-toronto-3,George Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/3IJ79pmaRXapc8MfZU820Q/o.jpg,False,https://www.yelp.com/biz/george-restaurant-toronto-3?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,308,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,[],+14168636006,+1 416-863-6006,192.61427926784526,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.65337263523713,-79.37432933100068,111 Queen Street E,,,Toronto,M5C 1S2,CA,ON,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",,https://georgeonqueen.com/food-and-drink/dinner-menu/,,,$$$$
-MYgkU9cftCUkQFibKdQLA,maximes-toronto,Maxime's,https://s3-media2.fl.yelpcdn.com/bphoto/X0wQ7rgOpqUwRy5g_RxMng/o.jpg,False,https://www.yelp.com/biz/maximes-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,6,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.7,[],+16474847476,+1 647-484-7476,2117.089499627701,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.643996,-79.399495,77 Portland Street,,,Toronto,M5V 2M9,CA,ON,"['77 Portland Street', 'Toronto, ON M5V 2M9', 'Canada']",,https://maximestoronto.com/food-menu/,,,
yqWBmc8P5S9sdjX5e6LMEg,hana-don-toronto-5,Hana Don,https://s3-media2.fl.yelpcdn.com/bphoto/zZJgkNfdbJxUPkKyInVKZg/o.jpg,False,https://www.yelp.com/biz/hana-don-toronto-5?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,42,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.4,[],+14163488688,+1 416-348-8688,690.5955016176803,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.65572,-79.38454,128 Dundas Street W,,,Toronto,M5G 1C3,CA,ON,"['128 Dundas Street W', 'Toronto, ON M5G 1C3', 'Canada']",,https://hanadon.ca/menu,,,
dnaf5liDvfAyKqtrPHCcxw,tellers-bar-and-lounge-toronto,Teller's Bar and Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/OYF3H8kDfIvoAY3wOJPVRg/o.jpg,False,https://www.yelp.com/biz/tellers-bar-and-lounge-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,13,"[{'alias': 'international', 'title': 'International'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.6,[],+14165488100,+1 416-548-8100,490.85295117748694,"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.64882,-79.37805,One King West Hotel & Residence,1 King Street W,,Toronto,M5H 1A1,CA,ON,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",,http://tellers.bar/#menus,,,$$
d4P7boUqiA2pR59jOlzYLA,chefs-hall-toronto,Chefs Hall,https://s3-media3.fl.yelpcdn.com/bphoto/dydsmp5ih2SkMOM2D3JO3Q/o.jpg,False,https://www.yelp.com/biz/chefs-hall-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,334,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,[],+16475575993,+1 647-557-5993,653.6126788038631,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.6503522,-79.3837951,111 Richmond Street W,,,Toronto,M5H 2G4,CA,ON,"['111 Richmond Street W', 'Toronto, ON M5H 2G4', 'Canada']",,https://www.chefshall.ca/menus-1,,,$$
sV4QGXQk77dmr-lqTcDTKQ,rikki-tikki-toronto-2,Rikki Tikki,https://s3-media2.fl.yelpcdn.com/bphoto/S-Kpwsp3nNJbUTgNW7anSA/o.jpg,False,https://www.yelp.com/biz/rikki-tikki-toronto-2?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,47,"[{'alias': 'indpak', 'title': 'Indian'}]",4.8,[],+14167923229,+1 416-792-3229,1995.0027570827526,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Yelp,43.653236,-79.376716,43.6540813,-79.4014858,209 Augusta Avenue,,,Toronto,M5T 2L4,CA,ON,"['209 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada']",,https://rikkitikki.ca/menu/dining,,,
vM_s5ORV4iYTXULxf9Thxw,oeb-breakfast-toronto-street-toronto,OEB Breakfast - Toronto Street,https://s3-media3.fl.yelpcdn.com/bphoto/urEfDaJB1NKyvObOAlX4xw/o.jpg,False,https://www.yelp.com/biz/oeb-breakfast-toronto-street-toronto?adjust_creative=FVryWZWjLjhEL75ijD2owg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FVryWZWjLjhEL75ijD2owg,47,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,['restaurant_reservation'],+14378808291,+1 437-880-8291,329.33562172066223,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Yelp,43.653236,-79.376716,43.650258,-79.376691,20 Toronto Street,,,Toronto,M5C 2B8,CA,ON,"['20 Toronto Street', 'Toronto, ON M5C 2B8', 'Canada']",,https://eatoeb.com/menu/toronto/,,True,
